Time,price,volume
2021-11-05 10:00:00 UTC,61742.9255180076,18777997.2675601
2021-11-05 11:00:00 UTC,61600.1398983867,42466752.4521797
2021-11-05 12:00:00 UTC,61493.4779483403,46153755.1777843
2021-11-05 13:00:00 UTC,61780.4787819299,50274476.2409317
2021-11-05 14:00:00 UTC,61680.0645471863,61720568.1453835
2021-11-05 15:00:00 UTC,61105.9305812286,111085329.230112
2021-11-05 16:00:00 UTC,61024.678145609,63539775.3987741
2021-11-05 17:00:00 UTC,61053.2245359392,53161131.6661465
2021-11-05 18:00:00 UTC,61268.5768498664,64813984.500679
2021-11-05 19:00:00 UTC,61182.8671055251,53948652.6528567
2021-11-05 20:00:00 UTC,61020.3097877639,50267762.9819052
2021-11-05 21:00:00 UTC,61195.2835905957,42252548.802158
2021-11-05 22:00:00 UTC,61270.1635483372,38262642.6774918
2021-11-05 23:00:00 UTC,61067.2128240016,35148446.8765831
2021-11-06 00:00:00 UTC,61145.6748969145,33725588.5812418
2021-11-06 01:00:00 UTC,61253.9404263223,30481903.4026373
2021-11-06 02:00:00 UTC,61131.5204357564,22736236.6987793
2021-11-06 03:00:00 UTC,61141.5683916835,16444761.2677026
2021-11-06 04:00:00 UTC,61253.5929938689,21525112.7750302
2021-11-06 05:00:00 UTC,61441.9841146772,18922143.1181416
2021-11-06 06:00:00 UTC,61475.9596975532,13185414.921858
2021-11-06 07:00:00 UTC,60947.3651566855,53835613.3725881
2021-11-06 08:00:00 UTC,61205.3454452667,33389974.0883036
2021-11-06 09:00:00 UTC,61160.6840005847,12351109.5196534
2021-11-06 10:00:00 UTC,60865.1338616085,47867250.3486619
2021-11-06 11:00:00 UTC,60533.9431891767,94436715.3599239
2021-11-06 12:00:00 UTC,60511.925349072,54080622.7700435
2021-11-06 13:00:00 UTC,60631.5472494712,47543534.2032888
2021-11-06 14:00:00 UTC,60688.8381468801,31247527.922599
2021-11-06 15:00:00 UTC,60843.0867990439,27485991.1338696
2021-11-06 16:00:00 UTC,60789.5927782687,28955023.1866312
2021-11-06 17:00:00 UTC,60851.518830995,22166247.979212
2021-11-06 18:00:00 UTC,60923.0713465557,17239073.7075051
2021-11-06 19:00:00 UTC,61080.5208999085,28104111.7099595
2021-11-06 20:00:00 UTC,61360.968510089,46600178.4255535
2021-11-06 21:00:00 UTC,61491.8203978958,30422243.7220631
2021-11-06 22:00:00 UTC,61541.663211238,22779968.3613365
2021-11-06 23:00:00 UTC,61514.3439569406,20141504.5533272
2021-11-07 00:00:00 UTC,61682.1046949563,56404746.9176953
2021-11-07 01:00:00 UTC,62191.3311744287,96775969.6542058
2021-11-07 02:00:00 UTC,62032.8425448697,24453248.3650429
2021-11-07 03:00:00 UTC,62153.4115270888,20180203.9616033
2021-11-07 04:00:00 UTC,62310.962874971,25092973.2702785
2021-11-07 05:00:00 UTC,62155.7831230098,17918138.6676769
2021-11-07 06:00:00 UTC,62051.7096323978,16213801.6527033
2021-11-07 07:00:00 UTC,61925.5094874216,20417033.8444851
2021-11-07 08:00:00 UTC,61815.9435574303,12985183.3145234
2021-11-07 09:00:00 UTC,61810.8658546026,21435902.7142667
2021-11-07 10:00:00 UTC,62198.4221370738,37904155.1739353
2021-11-07 11:00:00 UTC,61876.1683174972,20794180.0539639
2021-11-07 12:00:00 UTC,62035.907680593,26919565.7232872
2021-11-07 13:00:00 UTC,62026.144233602,27631233.3285111
2021-11-07 14:00:00 UTC,61988.7010797049,22920471.119787
2021-11-07 15:00:00 UTC,61941.2632239228,19515989.141848
2021-11-07 16:00:00 UTC,62192.8197048904,29005597.4346647
2021-11-07 17:00:00 UTC,62304.7607315966,33497958.1488599
2021-11-07 18:00:00 UTC,62403.7758785868,36425448.3103421
2021-11-07 19:00:00 UTC,62429.0356306562,18256083.7792209
2021-11-07 20:00:00 UTC,62557.4293553755,36520602.6692507
2021-11-07 21:00:00 UTC,62934.0005122304,59499511.769846
2021-11-07 22:00:00 UTC,62965.6024939106,33281424.3994745
2021-11-07 23:00:00 UTC,63052.022696235,47615124.7341651
2021-11-08 00:00:00 UTC,64380.1544987582,348738989.599675
2021-11-08 01:00:00 UTC,65261.2988490888,204511089.033032
2021-11-08 02:00:00 UTC,65230.2506215171,76862733.6434962
2021-11-08 03:00:00 UTC,65121.7922175898,63457089.1203395
2021-11-08 04:00:00 UTC,65255.5467134098,55788068.7810876
2021-11-08 05:00:00 UTC,65397.2686004371,55693671.7835892
2021-11-08 06:00:00 UTC,65875.8323282254,134704644.160172
2021-11-08 07:00:00 UTC,65941.9063245239,87060486.9416918
2021-11-08 08:00:00 UTC,65883.4905569098,50870653.8321527
2021-11-08 09:00:00 UTC,66213.4637527024,59226487.4678266
2021-11-08 10:00:00 UTC,65959.7912373108,45583001.5066287
2021-11-08 11:00:00 UTC,65927.3356285631,50541496.559678
2021-11-08 12:00:00 UTC,65938.4414838475,59290627.7432956
2021-11-08 13:00:00 UTC,65673.270756658,82281768.1778341
2021-11-08 14:00:00 UTC,65412.5585432191,73257543.3991626
2021-11-08 15:00:00 UTC,65973.4514342754,112454985.771706
2021-11-08 16:00:00 UTC,66167.1886227734,85595223.2151044
2021-11-08 17:00:00 UTC,66038.9262395261,74459544.8877249
2021-11-08 18:00:00 UTC,65920.3122027938,39750327.1270684
2021-11-08 19:00:00 UTC,65959.0763834293,47967555.6770359
2021-11-08 20:00:00 UTC,65893.4115837476,85694266.1379912
2021-11-08 21:00:00 UTC,66252.9569394174,51537109.2951979
2021-11-08 22:00:00 UTC,66326.4998562385,47137792.6728866
2021-11-08 23:00:00 UTC,67259.3161277006,311372451.148743
2021-11-09 00:00:00 UTC,67472.6950702604,94373958.6497872
2021-11-09 01:00:00 UTC,67487.109321908,56328695.9080907
2021-11-09 02:00:00 UTC,67582.7470987371,64211964.2601122
2021-11-09 03:00:00 UTC,68012.6124420969,183950696.731421
2021-11-09 04:00:00 UTC,68315.4747435785,80359093.1861182
2021-11-09 05:00:00 UTC,68100.378311359,69793538.2675847
2021-11-09 06:00:00 UTC,67974.1235691979,64446376.0012864
2021-11-09 07:00:00 UTC,67944.8975218881,47916197.0282738
2021-11-09 08:00:00 UTC,67951.0290329841,42102860.4416051
2021-11-09 09:00:00 UTC,68057.7051989239,50437090.6616747
2021-11-09 10:00:00 UTC,68066.7570169047,45948424.124713
2021-11-09 11:00:00 UTC,67625.8007599831,71958580.4061834
2021-11-09 12:00:00 UTC,67552.0636150459,48176415.5313852
2021-11-09 13:00:00 UTC,67784.3605485636,60783105.1540835
2021-11-09 14:00:00 UTC,67725.9022954004,135122469.354342
2021-11-09 15:00:00 UTC,67024.2306004346,204379388.148015
2021-11-09 16:00:00 UTC,66717.0912699953,114230618.56372
2021-11-09 17:00:00 UTC,66629.3621916321,88476327.8095781
2021-11-09 18:00:00 UTC,66886.4910655833,74122836.0430148
2021-11-09 19:00:00 UTC,66578.6902890844,51912596.1550862
2021-11-09 20:00:00 UTC,67054.2216123957,58807997.5803209
2021-11-09 21:00:00 UTC,67473.1662499619,78479732.0758971
2021-11-09 22:00:00 UTC,67395.9675023826,62614063.2812012
2021-11-09 23:00:00 UTC,67139.2275405101,61591457.8473313
2021-11-10 00:00:00 UTC,67074.0437424483,68458040.4431058
2021-11-10 01:00:00 UTC,67109.8726643044,35680020.6368379
2021-11-10 02:00:00 UTC,67031.6912430931,39758972.6222061
2021-11-10 03:00:00 UTC,66529.7169494297,67675135.4159445
2021-11-10 04:00:00 UTC,66469.2239241062,58552264.3275893
2021-11-10 05:00:00 UTC,66466.9315832684,28111621.6518643
2021-11-10 06:00:00 UTC,66452.2827205616,34763482.3047331
2021-11-10 07:00:00 UTC,66555.4615023475,37920461.2286393
2021-11-10 08:00:00 UTC,66650.4456331541,41376863.5134185
2021-11-10 09:00:00 UTC,66695.2347302279,36413774.1987669
2021-11-10 10:00:00 UTC,66896.6384296726,33878769.2903743
2021-11-10 11:00:00 UTC,66774.7459536825,45815918.0643229
2021-11-10 12:00:00 UTC,66621.055436578,59368817.3865278
2021-11-10 13:00:00 UTC,67039.50770435,203292244.761068
2021-11-10 14:00:00 UTC,68416.880071779,300402493.715193
2021-11-10 15:00:00 UTC,68379.1471301791,70079020.9976947
2021-11-10 16:00:00 UTC,68555.0709463272,109364807.742401
2021-11-10 17:00:00 UTC,68598.95174287,91958278.8830861
2021-11-10 18:00:00 UTC,68109.6315385311,147079893.314672
2021-11-10 19:00:00 UTC,67334.4451193293,203753985.038648
2021-11-10 20:00:00 UTC,66256.4229999656,358831047.101866
2021-11-10 21:00:00 UTC,64746.6620375379,614316982.935329
2021-11-10 22:00:00 UTC,64759.1924456876,144050829.917852
2021-11-10 23:00:00 UTC,64816.1090893488,89507838.87044
2021-11-11 00:00:00 UTC,64707.9009877345,80748338.3804858
2021-11-11 01:00:00 UTC,64781.3537564667,63460343.4072895
2021-11-11 02:00:00 UTC,64498.884410719,64806402.5375622
2021-11-11 03:00:00 UTC,64724.9292387041,57938514.1425636
2021-11-11 04:00:00 UTC,64700.0477172956,34897467.8061299
2021-11-11 05:00:00 UTC,64851.5046796793,31846123.2720847
2021-11-11 06:00:00 UTC,64900.156543436,35225507.2411569
2021-11-11 07:00:00 UTC,65244.1467657094,49939160.5759603
2021-11-11 08:00:00 UTC,65078.9985030232,55287149.0968951
2021-11-11 09:00:00 UTC,65478.770903287,40530912.0694975
2021-11-11 10:00:00 UTC,65374.59865299,26909469.4374336
2021-11-11 11:00:00 UTC,65271.2527581054,33506836.0447777
2021-11-11 12:00:00 UTC,65012.1378179958,41231506.4438611
2021-11-11 13:00:00 UTC,64957.4251367871,47995727.5344714
2021-11-11 14:00:00 UTC,65029.0853119618,98191827.2524618
2021-11-11 15:00:00 UTC,65039.9608718197,58998215.5827108
2021-11-11 16:00:00 UTC,65041.223789935,73461071.1609898
2021-11-11 17:00:00 UTC,65160.2431034182,47690067.0298357
2021-11-11 18:00:00 UTC,64899.0727798929,43792491.3918462
2021-11-11 19:00:00 UTC,65114.3543937028,36619062.5443787
2021-11-11 20:00:00 UTC,65135.0919634931,40242956.2280749
2021-11-11 21:00:00 UTC,65015.5227781145,31885450.3357519
2021-11-11 22:00:00 UTC,65259.7611676181,28529386.0966574
2021-11-11 23:00:00 UTC,65122.51595776,33804973.6692127
2021-11-12 00:00:00 UTC,64922.1649472083,38496905.2412342
2021-11-12 01:00:00 UTC,64846.1294077624,86983984.945618
2021-11-12 02:00:00 UTC,65293.3090561349,54242659.5372608
2021-11-12 03:00:00 UTC,65007.1377399388,38624696.3364831
2021-11-12 04:00:00 UTC,65008.3467611063,30620482.8645574
2021-11-12 05:00:00 UTC,64956.8374298094,20305932.3914926
2021-11-12 06:00:00 UTC,64797.7470230088,26024715.8888081
2021-11-12 07:00:00 UTC,64527.2126999447,42275356.8252432
2021-11-12 08:00:00 UTC,64760.9292157851,29581033.7709227
2021-11-12 09:00:00 UTC,64302.1265043537,95458756.9765824
2021-11-12 10:00:00 UTC,63947.590698535,75867527.0243423
2021-11-12 11:00:00 UTC,63904.0171964037,65223642.0040084
2021-11-12 12:00:00 UTC,63965.174788938,90014549.0799624
2021-11-12 13:00:00 UTC,63810.4005792012,92749279.0978683
2021-11-12 14:00:00 UTC,63932.3509984744,116984288.230866
2021-11-12 15:00:00 UTC,63371.5251414961,169894205.784804
2021-11-12 16:00:00 UTC,63011.8784527825,194677559.498494
2021-11-12 17:00:00 UTC,63468.7308151672,72540963.9073415
2021-11-12 18:00:00 UTC,64037.8731429768,98833684.105417
2021-11-12 19:00:00 UTC,63928.5115446303,49258367.041106
2021-11-12 20:00:00 UTC,64230.2436836851,69665708.3988262
2021-11-12 21:00:00 UTC,64343.4132587233,49328088.4489114
2021-11-12 22:00:00 UTC,64145.8249538544,31953919.02308
2021-11-12 23:00:00 UTC,64172.0088689774,41992323.076432
2021-11-13 00:00:00 UTC,64456.1476565953,24257532.9953453
2021-11-13 01:00:00 UTC,64245.7900496731,31642324.7000892
2021-11-13 02:00:00 UTC,63955.0225754104,30139716.8183522
2021-11-13 03:00:00 UTC,63878.3122396538,22525672.6448474
2021-11-13 04:00:00 UTC,63900.3076498025,21005314.4473493
2021-11-13 05:00:00 UTC,63813.576213578,14934290.103282
2021-11-13 06:00:00 UTC,63872.6189562811,11431902.7047978
2021-11-13 07:00:00 UTC,64014.2927969201,11636565.4772278
2021-11-13 08:00:00 UTC,64074.7026225728,25859255.5930213
2021-11-13 09:00:00 UTC,63779.742832059,29270471.6803962
2021-11-13 10:00:00 UTC,63725.052966942,25023561.5180543
2021-11-13 11:00:00 UTC,63798.7705879432,12432598.052579
2021-11-13 12:00:00 UTC,63737.4422512136,21171975.4430485
2021-11-13 13:00:00 UTC,63751.4082863411,11420667.8077914
2021-11-13 14:00:00 UTC,64505.1742090956,92224882.0825392
2021-11-13 15:00:00 UTC,64805.7390929615,38235813.6862251
2021-11-13 16:00:00 UTC,64929.8642927585,42784268.3910277
2021-11-13 17:00:00 UTC,64763.1690750864,23353549.8129985
2021-11-13 18:00:00 UTC,64381.130070889,69280065.4134083
2021-11-13 19:00:00 UTC,64123.592636846,25469185.9643272
2021-11-13 20:00:00 UTC,64277.0039064676,29906586.7100563
2021-11-13 21:00:00 UTC,64379.0467513776,17543803.3149732
2021-11-13 22:00:00 UTC,64431.2546936189,19173104.0932977
2021-11-13 23:00:00 UTC,64491.6751580188,22117176.5223945
2021-11-14 00:00:00 UTC,65082.0829068993,70503656.6019856
2021-11-14 01:00:00 UTC,64953.1809912793,18294207.62992
2021-11-14 02:00:00 UTC,64879.5772602115,15342668.4926069
2021-11-14 03:00:00 UTC,64785.1949306521,17514712.8961223
2021-11-14 04:00:00 UTC,64885.5758934461,15760469.1545972
2021-11-14 05:00:00 UTC,64864.3120312121,20970976.3560464
2021-11-14 06:00:00 UTC,65073.6513420299,19079930.9793541
2021-11-14 07:00:00 UTC,64868.2993529384,18431069.6482145
2021-11-14 08:00:00 UTC,64537.2905341719,43208570.0066927
2021-11-14 09:00:00 UTC,64460.0688280427,21952832.9986102
2021-11-14 10:00:00 UTC,64561.481492955,21239173.4701151
2021-11-14 11:00:00 UTC,64572.2151606117,17309888.6692707
2021-11-14 12:00:00 UTC,64654.3901801797,22809746.0994347
2021-11-14 13:00:00 UTC,64833.3635546831,14020909.5851336
2021-11-14 14:00:00 UTC,64600.6011792428,27204922.0834437
2021-11-14 15:00:00 UTC,64356.1280143093,31653799.602386
2021-11-14 16:00:00 UTC,64123.3871286575,52123069.6095136
2021-11-14 17:00:00 UTC,64049.8989775636,46942296.7127874
2021-11-14 18:00:00 UTC,64331.5904293733,36284430.8943661
2021-11-14 19:00:00 UTC,64238.2398025421,19399494.0269098
2021-11-14 20:00:00 UTC,64401.2956057889,22569295.6937066
2021-11-14 21:00:00 UTC,64468.7767233663,33025576.6473426
2021-11-14 22:00:00 UTC,64752.5526998938,37971899.743124
2021-11-14 23:00:00 UTC,65137.6082880707,104409267.533252
2021-11-15 00:00:00 UTC,66093.0149077606,123172343.854207
2021-11-15 01:00:00 UTC,65868.9768249543,47970058.0568402
2021-11-15 02:00:00 UTC,65900.7225242554,22939045.4222284
2021-11-15 03:00:00 UTC,65821.8178114298,24799923.9736126
2021-11-15 04:00:00 UTC,65891.7503554525,32309194.7119633
2021-11-15 05:00:00 UTC,65902.9008556693,20788554.3158904
2021-11-15 06:00:00 UTC,65831.0911841007,22205623.0173501
2021-11-15 07:00:00 UTC,65727.7836126663,21156731.3333569
2021-11-15 08:00:00 UTC,65611.3389694249,56250086.4676843
2021-11-15 09:00:00 UTC,66115.2153466811,68185525.5990952
2021-11-15 10:00:00 UTC,65961.1145754106,27378985.6502542
2021-11-15 11:00:00 UTC,65860.8795288,23662555.0320182
2021-11-15 12:00:00 UTC,65833.1681037526,33072743.6335964
2021-11-15 13:00:00 UTC,65650.4257556649,46868828.6310345
2021-11-15 14:00:00 UTC,65204.1871549033,93251650.8692394
2021-11-15 15:00:00 UTC,64707.1162954178,113690910.153529
2021-11-15 16:00:00 UTC,64345.3558690173,115196518.111971
2021-11-15 17:00:00 UTC,64436.0410476576,61790335.047786
2021-11-15 18:00:00 UTC,64109.6591142109,95264539.581646
2021-11-15 19:00:00 UTC,64180.8532519544,71264368.4015564
2021-11-15 20:00:00 UTC,64163.0996488707,56837569.0381865
2021-11-15 21:00:00 UTC,63999.6193953106,82958588.8617667
2021-11-15 22:00:00 UTC,63938.4370379057,58606539.2220041
2021-11-15 23:00:00 UTC,63987.9506992302,50475473.7530084
2021-11-16 00:00:00 UTC,63083.1070420857,216264365.163486
2021-11-16 01:00:00 UTC,62098.6000753213,381030966.718239
2021-11-16 02:00:00 UTC,62200.1086608702,76264621.1186715
2021-11-16 03:00:00 UTC,61348.844305004,225001485.246053
2021-11-16 04:00:00 UTC,61235.0777524171,168264948.922565
2021-11-16 05:00:00 UTC,61430.0937264587,85436137.9630734
2021-11-16 06:00:00 UTC,61017.8114857455,95828844.4658533
2021-11-16 07:00:00 UTC,61004.7818860613,64952905.4693752
2021-11-16 08:00:00 UTC,61110.9922261176,55619985.2555916
2021-11-16 09:00:00 UTC,60834.7150104243,100917461.283897
2021-11-16 10:00:00 UTC,59772.3925932901,382507331.480466
2021-11-16 11:00:00 UTC,60679.8504472094,100582034.79683
2021-11-16 12:00:00 UTC,60807.2263805657,98215362.44558
2021-11-16 13:00:00 UTC,63132.6145624018,87760240.9303811
2021-11-16 14:00:00 UTC,61218.4317008951,119544413.383031
2021-11-16 15:00:00 UTC,61149.403087089,76791863.8392847
2021-11-16 16:00:00 UTC,60937.392718697,103730572.030221
2021-11-16 17:00:00 UTC,60860.3880486639,77273586.1084532
2021-11-16 18:00:00 UTC,60632.9264336187,81349603.0599349
2021-11-16 19:00:00 UTC,60472.5268766923,114637173.347833
2021-11-16 20:00:00 UTC,59943.198648247,155130490.107528
2021-11-16 21:00:00 UTC,60741.7117055628,146828647.421201
2021-11-16 22:00:00 UTC,60992.5899194013,65390336.8991421
2021-11-16 23:00:00 UTC,60682.9082807883,56015555.2646608
2021-11-17 00:00:00 UTC,60199.882771991,90566826.6710524
2021-11-17 01:00:00 UTC,60136.4376176371,71999770.6824746
2021-11-17 02:00:00 UTC,59739.0312610325,94952355.0150595
2021-11-17 03:00:00 UTC,59488.9441570941,179974384.661994
2021-11-17 04:00:00 UTC,59432.6524852435,125486673.326036
2021-11-17 05:00:00 UTC,59892.3968974891,66105554.3587234
2021-11-17 06:00:00 UTC,59873.5442920519,54321595.4281709
2021-11-17 07:00:00 UTC,60049.20617478,75106198.8248653
2021-11-17 08:00:00 UTC,60067.7556314264,59429855.7822098
2021-11-17 09:00:00 UTC,59519.1969552631,79713385.0590959
2021-11-17 10:00:00 UTC,59766.4458351288,164327228.69988
2021-11-17 11:00:00 UTC,60822.7017414257,96274023.4486489
2021-11-17 12:00:00 UTC,60892.4335362279,87870549.0092114
2021-11-17 13:00:00 UTC,60639.2645304256,81392507.9499592
